id,files_name,start_time,end_time,network,stations_code,channels,classID,class
394,394_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSI,BHN,0,certified
394,394_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSI,BHE,0,certified
394,394_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSI,BHZ,0,certified
395,395_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RGRI,BHN,0,certified
395,395_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RGRI,BHE,0,certified
395,395_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RGRI,BHZ,0,certified
396,396_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBSI,BHN,0,certified
396,396_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBSI,BHE,0,certified
396,396_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBSI,BHZ,0,certified
397,397_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SDSI,BHN,0,certified
397,397_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SDSI,BHE,0,certified
397,397_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SDSI,BHZ,0,certified
398,398_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SISI,BHN,0,certified
398,398_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SISI,BHE,0,certified
398,398_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SISI,BHZ,0,certified
399,399_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPRI,BHN,0,certified
399,399_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPRI,BHE,0,certified
399,399_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPRI,BHZ,0,certified
400,400_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPTI,BHN,0,certified
400,400_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPTI,BHE,0,certified
400,400_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TPTI,BHZ,0,certified
401,401_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRIYO,BHN,0,certified
401,401_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRIYO,BHE,0,certified
401,401_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRIYO,BHZ,0,certified
402,402_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRSI,BHN,0,certified
402,402_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRSI,BHE,0,certified
402,402_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TRSI,BHZ,0,certified
403,403_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TSI,BHN,0,certified
403,403_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TSI,BHE,0,certified
403,403_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TSI,BHZ,0,certified
404,404_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BKJI,BHN,0,certified
404,404_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BKJI,BHE,0,certified
404,404_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BKJI,BHZ,0,certified
405,405_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BLSI,BHN,0,certified
405,405_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BLSI,BHE,0,certified
405,405_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BLSI,BHZ,0,certified
406,406_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BMSI,BHN,0,certified
406,406_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BMSI,BHE,0,certified
406,406_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BMSI,BHZ,0,certified
407,407_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BOJI,BHN,0,certified
407,407_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BOJI,BHE,0,certified
407,407_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BOJI,BHZ,0,certified
408,408_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BTJI,BHN,0,certified
408,408_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BTJI,BHE,0,certified
408,408_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BTJI,BHZ,0,certified
409,409_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BUJI,BHN,0,certified
409,409_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BUJI,BHE,0,certified
409,409_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BUJI,BHZ,0,certified
410,410_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CBJI,BHN,0,certified
410,410_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CBJI,BHE,0,certified
410,410_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CBJI,BHZ,0,certified
411,411_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CIJI,BHN,0,certified
411,411_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CIJI,BHE,0,certified
411,411_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CIJI,BHZ,0,certified
412,412_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CMJI,BHN,0,certified
412,412_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CMJI,BHE,0,certified
412,412_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CMJI,BHZ,0,certified
413,413_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CSJI,BHN,0,certified
413,413_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CSJI,BHE,0,certified
413,413_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,CSJI,BHZ,0,certified
414,414_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBJI,BHN,0,certified
414,414_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBJI,BHE,0,certified
414,414_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBJI,BHZ,0,certified
415,415_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DWIKO,BHN,0,certified
415,415_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DWIKO,BHE,0,certified
415,415_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DWIKO,BHZ,0,certified
416,416_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GBJI,BHN,0,certified
416,416_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GBJI,BHE,0,certified
416,416_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GBJI,BHZ,0,certified
417,417_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JPJI,BHN,0,certified
417,417_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JPJI,BHE,0,certified
417,417_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JPJI,BHZ,0,certified
418,418_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KASI,BHN,0,certified
418,418_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KASI,BHE,0,certified
418,418_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KASI,BHZ,0,certified
419,419_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KWJI,BHN,0,certified
419,419_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KWJI,BHE,0,certified
419,419_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,KWJI,BHZ,0,certified
420,420_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LHSI,BHN,0,certified
420,420_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LHSI,BHE,0,certified
420,420_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LHSI,BHZ,0,certified
421,421_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LLSI,BHN,0,certified
421,421_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LLSI,BHE,0,certified
421,421_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LLSI,BHZ,0,certified
422,422_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MDSI,BHN,0,certified
422,422_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MDSI,BHE,0,certified
422,422_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MDSI,BHZ,0,certified
423,423_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MKBI,BHN,0,certified
423,423_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MKBI,BHE,0,certified
423,423_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MKBI,BHZ,0,certified
424,424_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MNAI,BHN,0,certified
424,424_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MNAI,BHE,0,certified
424,424_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MNAI,BHZ,0,certified
425,425_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKJI,BHN,0,certified
425,425_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKJI,BHE,0,certified
425,425_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKJI,BHZ,0,certified
426,426_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSLI,BHN,0,certified
426,426_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSLI,BHE,0,certified
426,426_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PSLI,BHZ,0,certified
427,427_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBJI,BHN,0,certified
427,427_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBJI,BHE,0,certified
427,427_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBJI,BHZ,0,certified
428,428_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SCJI,BHN,0,certified
428,428_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SCJI,BHE,0,certified
428,428_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SCJI,BHZ,0,certified
429,429_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SKJI,BHN,0,certified
429,429_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SKJI,BHE,0,certified
429,429_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SKJI,BHZ,0,certified
430,430_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SPSJM,BHN,0,certified
430,430_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SPSJM,BHE,0,certified
430,430_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SPSJM,BHZ,0,certified
431,431_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SSKI,BHN,0,certified
431,431_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SSKI,BHE,0,certified
431,431_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SSKI,BHZ,0,certified
432,432_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,STKI,BHN,0,certified
432,432_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,STKI,BHE,0,certified
432,432_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,STKI,BHZ,0,certified
433,433_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TNG,BHN,0,certified
433,433_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TNG,BHE,0,certified
433,433_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TNG,BHZ,0,certified
434,434_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UBSI,BHN,0,certified
434,434_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UBSI,BHE,0,certified
434,434_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UBSI,BHZ,0,certified
435,435_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UGM,BHN,0,certified
435,435_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UGM,BHE,0,certified
435,435_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UGM,BHZ,0,certified
436,436_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UTSI,BHN,0,certified
436,436_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UTSI,BHE,0,certified
436,436_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,UTSI,BHZ,0,certified
437,437_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,YOGI,BHN,0,certified
437,437_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,YOGI,BHE,0,certified
437,437_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,YOGI,BHZ,0,certified
438,438_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,AAFM,BHN,0,certified
438,438_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,AAFM,BHE,0,certified
438,438_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,AAFM,BHZ,0,certified
439,439_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ABJI,BHN,0,certified
439,439_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ABJI,BHE,0,certified
439,439_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ABJI,BHZ,0,certified
440,440_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ATNI,BHN,0,certified
440,440_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ATNI,BHE,0,certified
440,440_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,ATNI,BHZ,0,certified
441,441_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BAJI,BHN,0,certified
441,441_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BAJI,BHE,0,certified
441,441_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BAJI,BHZ,0,certified
444,444_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BPMJM,BHN,0,certified
444,444_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BPMJM,BHE,0,certified
444,444_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,BPMJM,BHZ,0,certified
445,445_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBNFM,BHN,0,certified
445,445_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBNFM,BHE,0,certified
445,445_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,DBNFM,BHZ,0,certified
446,446_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,EDFI,BHN,0,certified
446,446_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,EDFI,BHE,0,certified
446,446_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,EDFI,BHZ,0,certified
447,447_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GRJI,BHN,0,certified
447,447_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GRJI,BHE,0,certified
447,447_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,GRJI,BHZ,0,certified
448,448_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JAGI,BHN,0,certified
448,448_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JAGI,BHE,0,certified
448,448_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JAGI,BHZ,0,certified
449,449_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JSBFM,BHN,0,certified
449,449_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JSBFM,BHE,0,certified
449,449_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,JSBFM,BHZ,0,certified
450,450_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LBNFM,BHN,0,certified
450,450_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LBNFM,BHE,0,certified
450,450_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LBNFM,BHZ,0,certified
451,451_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LRTI,BHN,0,certified
451,451_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LRTI,BHE,0,certified
451,451_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LRTI,BHZ,0,certified
452,452_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LUJI,BHN,0,certified
452,452_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LUJI,BHE,0,certified
452,452_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,LUJI,BHZ,0,certified
453,453_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MLJI,BHN,0,certified
453,453_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MLJI,BHE,0,certified
453,453_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MLJI,BHZ,0,certified
454,454_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MMRI,BHN,0,certified
454,454_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MMRI,BHE,0,certified
454,454_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,MMRI,BHZ,0,certified
455,455_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,NJBM,BHN,0,certified
455,455_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,NJBM,BHE,0,certified
455,455_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,NJBM,BHZ,0,certified
456,456_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,OMBFM,BHN,0,certified
456,456_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,OMBFM,BHE,0,certified
456,456_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,OMBFM,BHZ,0,certified
457,457_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PAFM,BHN,0,certified
457,457_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PAFM,BHE,0,certified
457,457_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PAFM,BHZ,0,certified
458,458_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PCJI,BHN,0,certified
458,458_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PCJI,BHE,0,certified
458,458_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PCJI,BHZ,0,certified
459,459_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKKI,BHN,0,certified
459,459_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKKI,BHE,0,certified
459,459_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PKKI,BHZ,0,certified
460,460_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PLAI,BHN,0,certified
460,460_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PLAI,BHE,0,certified
460,460_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PLAI,BHZ,0,certified
461,461_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PWJI,BHN,0,certified
461,461_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PWJI,BHE,0,certified
461,461_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,PWJI,BHZ,0,certified
462,462_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RNFM,BHN,0,certified
462,462_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RNFM,BHE,0,certified
462,462_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RNFM,BHZ,0,certified
463,463_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RTBI,BHN,0,certified
463,463_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RTBI,BHE,0,certified
463,463_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,RTBI,BHZ,0,certified
464,464_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBBM,BHN,0,certified
464,464_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBBM,BHE,0,certified
464,464_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SBBM,BHZ,0,certified
465,465_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SLBFM,BHN,0,certified
465,465_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SLBFM,BHE,0,certified
465,465_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SLBFM,BHZ,0,certified
466,466_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SRBI,BHN,0,certified
466,466_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SRBI,BHE,0,certified
466,466_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,SRBI,BHZ,0,certified
467,467_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TBJI,BHN,0,certified
467,467_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TBJI,BHE,0,certified
467,467_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TBJI,BHZ,0,certified
468,468_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TUJI,BHN,0,certified
468,468_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TUJI,BHE,0,certified
468,468_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TUJI,BHZ,0,certified
469,469_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TWSI,BHN,0,certified
469,469_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TWSI,BHE,0,certified
469,469_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,TWSI,BHZ,0,certified
470,470_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,USFM,BHN,0,certified
470,470_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,USFM,BHE,0,certified
470,470_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,USFM,BHZ,0,certified
471,471_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WEFM,BHN,0,certified
471,471_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WEFM,BHE,0,certified
471,471_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WEFM,BHZ,0,certified
472,472_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WLTFM,BHN,0,certified
472,472_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WLTFM,BHE,0,certified
472,472_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WLTFM,BHZ,0,certified
473,473_N,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WRJI,BHN,0,certified
473,473_E,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WRJI,BHE,0,certified
473,473_Z,2021-03-01T00:00:00.000000Z,2021-03-30T00:00:00.000000Z,IA,WRJI,BHZ,0,certified
